Date,1. open,2. high,3. low,4. close,5. volume
2025-04-02,0.8801,0.9894,0.8801,0.9,108235.0
2025-04-01,0.91,0.99,0.825,0.825,35600.0
2025-03-31,0.95,0.95,0.87,0.9,6115.0
2025-03-28,0.96,0.99,0.902,0.9513,23722.0
2025-03-27,0.9894,0.998,0.9031,0.9031,8251.0
2025-03-26,0.98,1.05,0.82,0.9994,58730.0
2025-03-25,0.98,1.04,0.98,0.99,14715.0
2025-03-24,1.06,1.0735,0.99,0.99,46495.0
2025-03-21,0.98,1.13,0.98,1.0718,12508.0
2025-03-20,1.15,1.28,0.98,1.04,175646.0
2025-03-19,1.1444,1.43,1.1,1.16,178470.0
2025-03-18,1.0,1.24,1.0,1.0169,55783.0
2025-03-17,0.9382,1.08,0.8449,1.08,25346.0
2025-03-14,0.9499,1.0329,0.9281,1.02,13690.0
2025-03-13,1.03,1.13,0.9678,1.0,43325.0
2025-03-12,1.07,1.26,1.07,1.11,54874.0
2025-03-11,1.29,1.328,1.0,1.1,117169.0
2025-03-10,1.38,1.55,1.16,1.39,706065.0
2025-03-07,0.68,1.74,0.631,1.74,2881293.0
2025-03-06,0.71,0.7294,0.627,0.7294,17731.0
2025-03-05,0.6296,0.91,0.62,0.7452,59574.0
2025-03-04,0.6518,0.6676,0.6209,0.621,8428.0
2025-03-03,0.61,0.6676,0.61,0.6676,25950.0
2025-02-28,0.7967,0.8501,0.63,0.6555,52703.0
2025-02-27,0.7363,0.7835,0.665,0.69,29619.0
2025-02-26,0.78,0.8132,0.7029,0.74,47511.0
2025-02-25,0.85,0.9476,0.76,0.7667,201121.0
2025-02-24,0.8599,1.0701,0.732,0.81,314153.0
2025-02-21,0.8766,0.8766,0.8,0.8659,4526.0
2025-02-20,0.92,0.9377,0.8403,0.888,8018.0
2025-02-19,0.95,1.06,0.91,0.91,5597.0
2025-02-18,1.0,1.07,0.8004,0.91,16004.0
2025-02-14,1.02,1.02,0.92,0.98,10710.0
2025-02-13,1.0,1.06,0.9601,1.0004,55526.0
2025-02-12,1.12,1.24,0.9601,1.0801,206464.0
2025-02-11,1.02,1.74,0.66,1.06,1125175.0
2025-02-10,1.0209,1.0209,1.0209,1.0209,923.0
2025-02-07,1.02,1.02,1.02,1.02,1651.0
2025-02-06,1.04,1.04,1.02,1.02,1000.0
2025-02-05,1.075,1.08,1.02,1.08,3846.0
2025-02-04,1.0499,1.1448,1.0499,1.095,8095.0
2025-02-03,1.14,1.14,1.05,1.05,2751.0
2025-01-31,1.13,1.13,1.02,1.0502,2245.0
2025-01-30,1.1497,1.1499,1.09,1.13,3956.0
2025-01-29,1.0852,1.0852,1.0852,1.0852,202.0
2025-01-28,1.08,1.0903,1.08,1.0852,2824.0
2025-01-27,1.01,1.14,1.01,1.14,5906.0
2025-01-24,1.0572,1.09,1.05,1.09,2270.0
2025-01-23,1.07,1.12,1.055,1.09,17182.0
2025-01-22,1.05,1.11,1.05,1.091,7464.0
2025-01-21,1.08,1.16,1.08,1.15,23125.0
2025-01-17,1.102,1.11,1.06,1.08,5650.0
2025-01-16,1.0091,1.0424,1.0091,1.0174,2137.0
